project_id,source_type,published_at,title,url,raw_department_name,cause_bucket,evidence
1030,press_release,2026-02-13,令和8年度「心のテレホン相談事業」の委託に関する企画提案書を募集します。,https://www.pref.saga.lg.jp/kiji00384469/index.html,提出場所,needs_reingest_inline_person,15 問い合わせ先、担当 佐賀県教育委員会事務局学校教育課生徒支援室 生徒支援担当 電話番号 0952-25-7222 FAX 0952-25-7633 メールアドレス gakkoukyouiku@pref.saga.lg.jp ---
1029,press_release,2026-02-13,令和8年度佐賀県入院者訪問支援事業実施業務に係る企画提案競技(プロポーザル方式)参加者を募集します,https://www.pref.saga.lg.jp/kiji003115129/index.html,提出場所,source_has_department_only,(1) 担当課 佐賀県健康福祉部障害福祉課精神保健福祉担当 〒840-8570 佐賀県佐賀市城内1-1-59 (電話)0952-25-7064 (FAX)0952-25-7302 (E-mail)shougaifukushi@pref.saga.lg.jp (2) 説明書の交付期間及び方法 令和8年2月13日(金)から同年度3月31日(月)まで佐賀県ホームページに掲
978,press_release,2026-02-13,令和8年度佐賀県医療的ケア児支援センター運営業務に係る企画提案競技(プロポーザル方式)参加者を募集します,https://www.pref.saga.lg.jp/kiji003117694/index.html,佐賀県健康福祉部障害福祉課地域生活支援担当,source_has_department_only,(1) 担当課 佐賀県健康福祉部障害福祉課地域生活支援担当 郵便番号840-8570 佐賀県佐賀市城内1-1-59 2 電話 0952-25-7064 ファックス番号 0952-25-7302 電子メールアドレス shougaifukushi@pref.saga.lg.jp
133,proposal,2026-02-13,CSOつながり支援事業委託業務に係るプロポーザルを実施します,https://www.pref.saga.lg.jp/kiji003117924/index.html,佐賀県 県民環境部 県民協働課 協働社会推進担当,needs_reingest_inline_person,4.問い合わせ先 佐賀県 県民環境部 県民協働課 協働社会推進担当 丸田、野上 電話 952-25-7374 FAX 952-25-7561 メール
132,proposal,2026-02-13,「令和8年度グランブルー・ツーリズム情報発信事業」業務委託に係るプロポーザルを 実施します,https://www.pref.saga.lg.jp/kiji003112548/index.html,,needs_reingest_inline_person,3 手続等に関する事項 (1) 担当課 佐賀県地域交流部文化・観光局観光課 観光企画担当 〒840-8570 佐賀県佐賀市城内1-1-59 佐賀県庁新館11 階 電話 952-25-7386
179,proposal,2026-02-09,令和8年度佐賀県伝承芸能保存活用事業情報発信・映像記録制作業務委託に係る企画コンペを実施します,https://www.pref.saga.lg.jp/kiji003117932/index.html,佐賀県 文化・観光局 文化課 [担当]佐賀復権推進チーム,source_has_department_only,6 問合せ先、担当 佐賀県 文化・観光局 文化課 [担当]佐賀復権推進チーム TEL 952ー25-7236 FAX 952-25-7179 メール culture_art@pref.saga.lg.jp (別表) 佐賀県伝承芸能保存活用事業(まつりびと) 撮影対象芸能リスト(H25~R7年度) 【平成25 年度】
200,press_release,2026-02-06,第51回衆議院議員総選挙及び第27回最高裁判所裁判官国民審査の投票日を明後日に控えての佐賀県選挙管理委員会委員長の談話を発表します,https://www.pref.saga.lg.jp/kiji003117804/index.html,,needs_reingest_explicit_person,担当者 竹村 内線1331 直通 952-25-7025 E-mail:senkyokanrii@pref.saga.lg.jp 第51回衆議院議員総選挙及び第27回最高裁判所裁判官国民審査の投票日を明後日に控えての佐賀県選挙管理委員会委員長の談話を発表します
118,press_release,2026-02-06,もっと見る,https://www.pref.saga.lg.jp/dynamic/hpkiji/pub/hpkijilistpagerhandler.ashx?c_id=3&class_id=693&class_set_id=1&pg=2&kbn=kijilist&top_id=0,,no_contact_section_detected,2026年2月6日更新 / 第51回衆議院議員総選挙及び第27回最高裁判所裁判官国民審査の投票日を明後日に控えての佐賀県選挙管理委員会委員長の談話を発表します / 2026年1月30日更新 / 第2回 筑後川流域水懇談会の開催について / 2026年1月29日更新 / 西九州大学スポーツ健康科学センターにHPSCネットワーク連携機関指定証書が交付されます / 2026年1月28日更新 / 令和8年度中高一貫教育校佐賀県立中学校入学者選抜の合格者が決定しました
201,press_release,2026-01-30,第2回 筑後川流域水懇談会の開催について,https://www.pref.saga.lg.jp/kiji003117871/index.html,,needs_reingest_explicit_person,担当者 山下(ヤマシタ) 内線 2678 直通 952-25-7540 E-mail kasensabou@pref.saga.lg.jp
203,press_release,2026-01-28,令和8年度中高1貫教育校佐賀県立中学校入学者選抜の合格者が決定しました,https://www.pref.saga.lg.jp/kiji00372594/index.html,,needs_reingest_explicit_person,担当者 森戸、福島 直通 952-25-7395 【E-mail】 gakkoukyouiku@pref.saga.lg.jp
205,press_release,2026-01-22,~多様な働き方を活用し、人材不足を乗り切る~「副業・兼業人材の活用セミナー・相談会」を開催します,https://www.pref.saga.lg.jp/kiji003117771/index.html,,needs_reingest_inline_person,令和8年1月22日 産業人材課 産業人材担当 担当者 松井、馬渡、坂田 内線 2245 直通 952-25-7310 E-mail sangyoujinzai@pref.saga.lg.jp
202,press_release,2026-01-20,西9州大学スポーツ健康科学センターにHPSCネットワーク連携機関指定証書が交付されます,https://www.pref.saga.lg.jp/kiji003117859/index.html,,needs_reingest_explicit_person,担当者 野口、平間、田中 内線 1740、1996、1970 直通 952-25-7345 E-mail ssp-t@pref.saga.lg.jp
206,press_release,2026-01-15,競技の垣根を越えて学びあおう 「第4回SSPクロスキャンプ」を開催します,https://www.pref.saga.lg.jp/kiji003117669/index.html,,needs_reingest_explicit_person,担当者 田中 内線 1970 直通 952-25-7345 E-mail ssp-t@pref.saga.lg.jp 競技の垣根を越えて学びあおう「第4回SSPクロスキャンプ」を開催します。
204,press_release,2026-01-15,第24回佐賀県渇水対策連絡会を開催します,https://www.pref.saga.lg.jp/kiji003117838/index.html,,needs_reingest_explicit_person,担当者 帆足、岸川、廣田 内線 2823 直通 952-25-7183 E-mail: kasensabou@pref.saga.lg.jp
207,press_release,2026-01-13,第23回佐賀県渇水対策連絡会を開催します,https://www.pref.saga.lg.jp/kiji003117639/index.html,,needs_reingest_explicit_person,担当者 帆足、岸川、廣田 内線 2823 直通 952-25-7183 E-mail: kasensabou@pref.saga.lg.jp
181,proposal,2026-01-13,【入札結果】吉野ヶ里遺跡甕棺墓体験展示用模型等製作業務委託,https://www.pref.saga.lg.jp/kiji003117676/index.html,,result_or_answer_page_without_contact,【入札結果】吉野ヶ里遺跡甕棺墓体験展示用模型等製作業務委託
134,proposal,2026-01-13,医療・福祉・保育施設等物価高騰対応支援金支給事業の申請受付等業務委託に係る条件付1般競争入札を実施します,https://www.pref.saga.lg.jp/kiji003117635/index.html,佐賀県健康福祉部障害福祉課 企画担当(新館3,needs_reingest_inline_person,(8)問合せ先 佐賀県健康福祉部障害福祉課 企画担当 TEL:952-25-7143 FAX:952-25-7302 E-mail:shougaifukushi@pref.saga.lg.jp ---
208,press_release,2026-01-06,中山間地域における農業・農村関係人口創出のため「さが農業×企業・団体・大学マッチングサイト」を開設しました,https://www.pref.saga.lg.jp/kiji003112495/index.html,,needs_reingest_explicit_person,担当者 坂井、中河原、松尾 内線 2495 直通 952-25-7115 E-mail chusankan@pref.saga.lg.jp 中山間地域における農業・農村関係人口創出のため「さが農業×企業・団体・大学マッチングサイト」を開設しました
54,press_release,2025-12-26,佐賀県立鳥栖特別支援学校及び佐賀県立中原特別支援学校給食調理業務委託に係る総合評価一般競争入札の結果をお知らせします,https://www.pref.saga.lg.jp/kiji003117541/index.html,,result_or_answer_page_without_contact,佐賀県立鳥栖特別支援学校及び佐賀県立中原特別支援学校給食調理業務委託に係る総合評価一般競争入札の結果をお知らせします
211,press_release,2025-12-25,令和7年仕事納め式を行います,https://www.pref.saga.lg.jp/kiji00397064/index.html,,needs_reingest_explicit_person,担当者 大塚、中山 内線 1155、1158 直通 952-25-7007 E-mail: hisho@pref.saga.lg.jp 令和7年仕事納め式を行います
210,press_release,2025-12-25,御遺族の想いをしたためた「書」を 佐賀県内の高等学校等で展示します ~平和への想いを未来につなぐ~,https://www.pref.saga.lg.jp/kiji003117360/index.html,,needs_reingest_explicit_person,担当者 西岡、小柳 内線 1520 直通 952-25-7602 E-mail syakaifukushi@pref.saga.lg.jp 御遺族の
135,proposal,2025-12-25,令和7年度9州エコファミリー応援アプリ9州統1広報事業委託業務に係る企画提案競技を実施します,https://www.pref.saga.lg.jp/kiji003117415/index.html,,needs_reingest_inline_person,大分県大分市大手町3-1-1 大分県生活環境部環境政策課 脱炭素社会推進班 中川 電話:97-506-3024 メールアドレス:a13090@pref.oita.lg.jp このページに関する
961,press_release,2025-12-24,「令和7年度生成AI利活用研修委託業務」に関する企画コンペを実施します。,https://www.pref.saga.lg.jp/kiji003117452/index.html,佐賀県総務部行政デジタル推進課行政デジタル化担当,source_has_department_only,(1) 担当課 佐賀県総務部行政デジタル推進課行政デジタル化担当 住 所 〒840-8570 佐賀県佐賀市城内1-1-59 電 話 0952-25-7390 ファックス番号 0952-25-7299 電子メールアドレス gyousei-digital@pref.saga.lg.jp (2) 説明書の交付期間及び方法
182,proposal,2025-12-24,【12月24日追記:質問回答掲載】佐賀県農業改良資金未収金回収務委託に係る公募型プロポーザルを実施します。,https://www.pref.saga.lg.jp/kiji003117268/index.html,,needs_reingest_inline_person,※期限までに必要書類の提出がなかった場合、本プロポーザルへの参加はできません。 (3)提出先 :佐賀県農林水産部 生産者支援課 農林水産金融担当 (4)提出方法:電子メールにて送信または持参、郵送にて提出。 (注)郵送の場合は、配達事故を防ぐため、配達記録が残る方法とすること。 電子メールの場合は、送信後、着信確認の電話をすること。
184,proposal,2025-12-22,吉野ヶ里遺跡甕棺墓体験展示用模型等製作業務委託の条件付1般競争入札を行います。,https://www.pref.saga.lg.jp/kiji003117439/index.html,,needs_reingest_inline_person,郵便番号840-8570 佐賀県佐賀市城内1丁目1番59号 佐賀県文化・観光局 文化課文化財保護・活用室 吉野ヶ里遺跡担当 電話 952-25-7233 4 公告に関する質問・回答 (1)公告に関する質問
183,proposal,2025-12-22,SAGA BARプロモーション事業「若者向け佐賀酒学」業務委託に係る企画提案競技(プロポーザル)を実施いたします,https://www.pref.saga.lg.jp/kiji003117429/index.html,,no_contact_section_detected,﻿ / SAGA BARプロモーション事業「若者向け佐賀酒学」業務委託に係る企画提案競技(プロポーザル)を実施いたします / 佐賀県 / ヘッダーをスキップ / 本文へジャンプ / Foreign Language / English / 中文(简化字) / 中文(繁體字)
185,proposal,2025-12-19,唐津青翔高等学校eスポーツ学科の教材制作等業務委託に係るプロポーザルの結果をお知らせします,https://www.pref.saga.lg.jp/kiji003117316/index.html,,result_or_answer_page_without_contact,唐津青翔高等学校eスポーツ学科の教材制作等業務委託に係るプロポーザルの結果をお知らせします
186,proposal,2025-12-18,第80回全国お茶まつり佐賀大会広報資材デザイン作成業務委託に係る 企画コンペを実施します,https://www.pref.saga.lg.jp/kiji003117401/index.html,第80回全国お茶まつり佐賀大会実行員会事務局(佐賀県園芸農産課内)担当,needs_reingest_inline_person,15 問い合わせ先 担当課 第80回全国お茶まつり佐賀大会実行員会事務局(佐賀県園芸農産課内)担当 下野、古賀 住所:〒840-8570 佐賀県佐賀市城内1-1-59 電話:952-25-7119 電子メールアドレス:ochamatsuri_saga@pref.saga.lg.jp
213,press_release,2025-12-15,佐賀県内の学校が第18回キャリア教育優良教育委員会、学校及びPTA団体等文部科学大臣表彰の被表彰団体として決定されました,https://www.pref.saga.lg.jp/kiji00371953/index.html,,needs_reingest_explicit_person,担当者 森戸、松本 直通 952-25-7048 【E-mail】 gakkoukyouiku@pref.saga.lg.jp
214,press_release,2025-12-11,第22回佐賀県渇水対策連絡会を開催します,https://www.pref.saga.lg.jp/kiji003117318/index.html,,needs_reingest_explicit_person,担当者 帆足、岸川、廣田 内線 2823 直通 952-25-7183 E-mail kasensabou@pref.saga.lg.jp 第22回佐賀県渇水対策連絡会を開催します
180,proposal,2025-12-08,佐賀県農業改良資金未収金回収業務委託に係る企画提案競技(公募型プロポーザル方式)の中止について。,https://www.pref.saga.lg.jp/kiji003117698/index.html,,no_contact_section_detected,﻿ / 佐賀県農業改良資金未収金回収業務委託に係る企画提案競技(公募型プロポーザル方式)の中止について。 / 佐賀県 / ヘッダーをスキップ / 本文へジャンプ / Foreign Language / English / 中文(简化字) / 中文(繁體字)
215,press_release,2025-12-04,偉人も「GO!GO!SAGA!」偉人モニュメントが佐賀バルーナーズブースターに変身します!,https://www.pref.saga.lg.jp/kiji003117226/index.html,株式会社佐賀バルーナーズ 偉人モニュメント担当,needs_reingest_explicit_person,担当者 園田、大森 内線 2993 直通 952-25-7236 E-mail:culture_art@pref.saga.lg.jp 偉人も「GO!GO!SAGA!」
217,press_release,2025-11-28,「ジャパンラグビーリーグワンDIVISION1」の佐賀県初開催に伴いリコーブラックラムズ東京のGMが山口知事を訪問されます,https://www.pref.saga.lg.jp/kiji003117132/index.html,,needs_reingest_explicit_person,担当者 松雪 内線:1746 直通:952-25-7623 E-mail: ssp-t@pref.saga.lg.jp 「ジャパンラグビーリーグワンDIVISION1」の佐賀県初開催に伴いリコーブラックラムズ東京のGMが山口知事を訪問されます
216,press_release,2025-11-28,佐賀アジアドリームズと埼玉西武ライオンズの 関係者が山口知事を訪問されます,https://www.pref.saga.lg.jp/kiji003117133/index.html,,needs_reingest_explicit_person,担当者 松雪 内線:1746 直通:952-25-7623 E-mail: ssp-t@pref.saga.lg.jp
87,press_release,2025-11-27,<事後審査型>PLA PLA蛇篭等物品の物品調達に係る条件付一般競争入札を実施します,https://www.pref.saga.lg.jp/kiji003117006/index.html,佐賀県脱炭素社会推進課,source_has_department_only,(3)提出先 : 佐賀県脱炭素社会推進課 (4)提出方法: 持参又は郵送(郵送の場合は同日時必着) 5 仕様書等に対する質問書の受付等 (1)提出締切:令和7年12月1日(月曜日) 14時まで (2)提出方法:datsutansosuishin@pref.saga.lg.jpに、「質問書(様式第5号)」(添付ファイルの「入札関連様式」をダウンロード)を送信してください。 詳しくは添付ファイルを参照してください。
212,press_release,2025-11-26,令和7年11月定例県議会の採決結果をお知らせします,https://www.pref.saga.lg.jp/kiji003117363/index.html,,result_or_answer_page_without_contact,令和7年11月定例県議会の採決結果をお知らせします
136,proposal,2025-11-26,【危機管理防災課】令和7年度原子力防災活動資機材(サーベイメータ)点検・校正業務に係る条件付1般競争入札を実施します。,https://www.pref.saga.lg.jp/kiji003117082/index.html,,source_has_department_only,※担当課 郵便番号840-8570 佐賀県佐賀市城内1丁目1番59 号 佐賀県政策部危機管理・報道局 危機管理防災課 原子力災害対策担当 電話 952-25-7362 FAX 952-25-7262 E-mail:kikikanribousai@pref.saga.lg.jp 4 入札参加資格の確認 3で提出された書類を審査のうえ、入札参加資格の適否を決定します。
38,proposal,2025-11-21,佐賀県共同受注ポータルサイト作成・運用保守業務委託に係るプロポーザルの結果をお知らせします,https://www.pref.saga.lg.jp/kiji003117125/index.html,,result_or_answer_page_without_contact,佐賀県共同受注ポータルサイト作成・運用保守業務委託に係るプロポーザルの結果をお知らせします
189,proposal,2025-11-20,「ツール・ド・9州2026佐賀ステージ(仮)機運醸成委託業務」に係るプロポーザルの審査結果をお知らせします,https://www.pref.saga.lg.jp/kiji003117003/index.html,,result_or_answer_page_without_contact,「ツール・ド・9州2026佐賀ステージ(仮)機運醸成委託業務」に係るプロポーザルの審査結果をお知らせします
188,proposal,2025-11-20,東京圏向け”さが暮らしセミナー”企画運営業務委託企画コンペに係る質問への回答を掲載します,https://www.pref.saga.lg.jp/kiji003116997/index.html,,result_or_answer_page_without_contact,東京圏向け”さが暮らしセミナー”企画運営業務委託企画コンペに係る質問への回答を掲載します
88,press_release,2025-11-20,<事後審査型>PLA PLA厨房機材等物品の物品調達に係る条件付一般競争入札を実施します,https://www.pref.saga.lg.jp/kiji003116789/index.html,佐賀県脱炭素社会推進課,source_has_department_only,(3)提出先 : 佐賀県脱炭素社会推進課 (4)提出方法: 持参又は郵送(郵送の場合は同日時必着) 5 仕様書等に対する質問書の受付等 (1)提出締切:令和7年11月11日(火曜日) 14時まで (2)提出方法:datsutansosuishin@pref.saga.lg.jpに、「質問書(様式第5号)」(添付ファイルの「入札関連様式」をダウンロード)を送信してください。 詳しくは添付ファイルを参照してください。
219,press_release,2025-11-19,嬉野市が県内の市町で初めて「ひなんさんぽ」を実施されます,https://www.pref.saga.lg.jp/kiji003116979/index.html,,needs_reingest_inline_person,令和7年11月19日 社会福祉課 地域福祉担当 担当者 冨安 内線 1598 直通 952-25-7053 E-mail syakaifukushi@pref.saga.lg.jp
218,press_release,2025-11-18,王座奪還プロジェクト 令和7年度中学硬式野球選抜チーム発足式・遠征を行います,https://www.pref.saga.lg.jp/kiji003116718/index.html,,needs_reingest_inline_person,令和7年11月18日 アスリート育成支援チーム 育成支援担当 担当者 山田、峯 内線 2708 直通 952-25-7528 E-mail: athlete-shien@pref.saga.lg.jp
23,proposal,2025-11-17,佐賀県建設工事等入札心得(令和7年10月1日1部改正),https://www.pref.saga.lg.jp/kiji00348611/index.html,契約の保証に係る契約保証金の額、保証金額又は保険金額は、請負金額又は委,no_contact_section_detected,佐賀県建設工事等入札心得(令和7年10月1日1部改正) / 最終更新日: / 2025年11月17日 / 「佐賀県建設工事等入札心得」の1部を改正しました。 / 改正後の入札心得は、令和7年10月1日以降に公告されるものから適用します。 / 【今回の改正内容】 / 令和7年4月1日地方自治法施行令改正により、随意契約の金額等が見直されたことを受け、 / 委託業務における契約保証金の免除できる金額を1000000円以下⇒2000000円以下に変更した。
190,proposal,2025-11-11,「令和7年度佐賀県医療費等分析事業業務」に係るプロポーザルの審査結果をお知らせします,https://www.pref.saga.lg.jp/kiji003116062/index.html,,result_or_answer_page_without_contact,「令和7年度佐賀県医療費等分析事業業務」に係るプロポーザルの審査結果をお知らせします
221,press_release,2025-11-07,県営住宅の入居要件を見直し、入居募集を開始します,https://www.pref.saga.lg.jp/kiji003116792/index.html,,needs_reingest_explicit_person,担当者 中野 内線 2710 直通 952-25-7368 E-mail:kenchikujyuutaku@pref.saga.lg.jp 県営住宅の入居要件を見直し、入居募集を開始します
55,proposal,2025-11-06,【入札結果】佐賀道路建設に伴う文化財調査に係る出土遺物基礎整理業務委託(藤三郎屋敷遺跡I区),https://www.pref.saga.lg.jp/kiji003116770/index.html,,result_or_answer_page_without_contact,【入札結果】佐賀道路建設に伴う文化財調査に係る出土遺物基礎整理業務委託(藤三郎屋敷遺跡I区)
222,press_release,2025-11-03,令和7年秋の叙勲受章者が決定されました,https://www.pref.saga.lg.jp/kiji00399829/index.html,,needs_reingest_explicit_person,担当者 中山、柿本 内 線 1158、1153 直 通 952-25-7007 E-mail:hisho@pref.saga.lg.jp
223,press_release,2025-11-02,令和7年秋の褒章受章者が決定されました,https://www.pref.saga.lg.jp/kiji00399831/index.html,,needs_reingest_explicit_person,担当者 中山、柿本 内 線 1158、1153 直 通 952-25-7007 E-mail: hisho@pref.saga.lg.jp
102,proposal,2025-10-31,令和7年度介護の魅力発信事業に係るさがケアの特集記事作成及び会員向けメール作成業務委託に係る入札結果,https://www.pref.saga.lg.jp/kiji003116706/index.html,令和7年度介護の魅力発信事業に係るさがケアの特集記事作成及び会員向け,result_or_answer_page_without_contact,令和7年度介護の魅力発信事業に係るさがケアの特集記事作成及び会員向けメール作成業務委託に係る入札結果
191,proposal,2025-10-30,令和7年度「森川海人っサミット」企画・運営業務委託に係る企画提案競技(企画コンペ)の結果をお知らせします,https://www.pref.saga.lg.jp/kiji003116660/index.html,,result_or_answer_page_without_contact,令和7年度「森川海人っサミット」企画・運営業務委託に係る企画提案競技(企画コンペ)の結果をお知らせします
103,proposal,2025-10-28,【入札結果】佐賀県豚熱経口ワクチン散布業務(後期)一般競争入札について,https://www.pref.saga.lg.jp/kiji003116627/index.html,,result_or_answer_page_without_contact,【入札結果】佐賀県豚熱経口ワクチン散布業務(後期)一般競争入札について
224,press_release,2025-10-27,第26回佐賀県美しい景観づくり審議会を開催します,https://www.pref.saga.lg.jp/kiji003116621/index.html,,needs_reingest_inline_person,令和7年10月27日 まちづくり課 景観担当 担当者 稲村、樅木 内線 2668 直通 952-25-7326 E-mail:machizukuri@pref.saga.lg.jp
192,proposal,2025-10-24,鍋島焼 献上の歩み展(佐賀)運営・広報等委託業務に係る企画提案競技(企画コンペ方式)を実施します,https://www.pref.saga.lg.jp/kiji003116575/index.html,佐賀県 産業労働部,needs_reingest_inline_person,佐賀県 産業労働部 流通・貿易課 伝統産業支援室 電話:952-25-7095 FAX:952-25-7307 E-mail:
226,press_release,2025-10-11,第45回危険業務従事者叙勲受章者が決定されました,https://www.pref.saga.lg.jp/kiji00399176/index.html,,needs_reingest_inline_person,令和7年10月11日 秘書課 秘書担当 担当者 中山、柿本 内線 1158、1153 直通 952-25-7007
227,press_release,2025-10-10,テーマ展「佐賀城を知る」を開催します」,https://www.pref.saga.lg.jp/kiji003116359/index.html,,needs_reingest_explicit_person,担当者 安永、都留、末次 直通 952-41-7550 E-mail: rekishikan@pref.saga.lg.jp
193,proposal,2025-10-10,「令和7年度看護の仕事体験事業及び合同就職説明会運営業務」委託に係る公募型プロポーザルの最優秀提案事業者を決定しました,https://www.pref.saga.lg.jp/kiji003116361/index.html,,no_contact_section_detected,﻿ / 「令和7年度看護の仕事体験事業及び合同就職説明会運営業務」委託に係る公募型プロポーザルの最優秀提案事業者を決定しました / 佐賀県 / ヘッダーをスキップ / 本文へジャンプ / Foreign Language / English / 中文(简化字) / 中文(繁體字)
228,press_release,2025-10-09,ボランティアによる佐賀城石垣の清掃が行われます,https://www.pref.saga.lg.jp/kiji003116380/index.html,,needs_reingest_inline_person,令和7年 10月9日 佐賀城本丸歴史館 企画学芸課 企画担当 担当者 秋山 直通 952-41-7550 E-mail: rekishikan@pref.saga.lg.jp
56,proposal,2025-10-09,【入札結果】佐賀道路建設に伴う文化財調査に係る出土遺物実測等業務委託(藤三郎屋敷遺跡H区),https://www.pref.saga.lg.jp/kiji003116374/index.html,,result_or_answer_page_without_contact,【入札結果】佐賀道路建設に伴う文化財調査に係る出土遺物実測等業務委託(藤三郎屋敷遺跡H区)
225,press_release,2025-10-07,売茶翁生誕350年特別展「売茶翁と若冲」後期展示が始まります!,https://www.pref.saga.lg.jp/kiji003116598/index.html,,needs_reingest_explicit_person,担当者 渡部、安東、竹下 内線 3717 直通 952-24-3947 E-mail hakubi@pref.saga.lg.jp 売茶翁生誕350年特別展「売茶翁と若冲」後期展示が始まります!
137,proposal,2025-10-03,【入札結果】令和7年度名護屋城跡並陣跡保存整備事業に伴う前田利家陣跡整備工事に係る実施設計業務委託,https://www.pref.saga.lg.jp/kiji003116138/index.html,,result_or_answer_page_without_contact,【入札結果】令和7年度名護屋城跡並陣跡保存整備事業に伴う前田利家陣跡整備工事に係る実施設計業務委託
220,press_release,2025-09-30,第63回技能5輪全国大会・第45回全国アビリンピックの入賞者が入賞報告を行われます,https://www.pref.saga.lg.jp/kiji00378360/index.html,,needs_reingest_inline_person,【技能5輪に関すること】 産業人材課 スキルアップ担当 担 当 者 垣永・虎取 内線 2187 直通 952-25-7310 E-mail:sangyoujinzai@pref.saga.lg.jp
138,proposal,2025-09-29,【入札結果】吉野ヶ里遺跡発掘調査現場警備業務委託,https://www.pref.saga.lg.jp/kiji003115969/index.html,,result_or_answer_page_without_contact,【入札結果】吉野ヶ里遺跡発掘調査現場警備業務委託
57,proposal,2025-09-25,産業技術学院在職者訓練(生成AI関係)実施業務に係る企画提案協議(企画コンペ方式)の審査結果について,https://www.pref.saga.lg.jp/kiji003115942/index.html,,result_or_answer_page_without_contact,産業技術学院在職者訓練(生成AI関係)実施業務に係る企画提案協議(企画コンペ方式)の審査結果について
194,proposal,2025-09-24,唐津キャッスルベイ拠点エリア(西ノ浜地区)基本計画策定等業務委託(プロポーザル方式)の契約結果について,https://www.pref.saga.lg.jp/kiji003114715/index.html,,no_contact_section_detected,﻿ / 唐津キャッスルベイ拠点エリア(西ノ浜地区)基本計画策定等業務委託(プロポーザル方式)の契約結果について / 佐賀県 / ヘッダーをスキップ / 本文へジャンプ / Foreign Language / English / 中文(简化字) / 中文(繁體字)
229,press_release,2025-09-22,教職員の人事異動を行います,https://www.pref.saga.lg.jp/kiji003115895/index.html,教職員の人事異動を行います,needs_reingest_inline_person,令和7年(2025年)9月19日 教職員課 小中学校人事担当 担当者 平石 内線 3234 直通 952-25-7212 E-mail kyoushokuin@pref.saga.lg.jp
195,proposal,2025-09-19,【質問に対する回答】高校生以上向け半導体魅力発信事業に係る企画コンペを実施します,https://www.pref.saga.lg.jp/kiji003115898/index.html,,result_or_answer_page_without_contact,【質問に対する回答】高校生以上向け半導体魅力発信事業に係る企画コンペを実施します
139,proposal,2025-09-19,【質問に対する回答】令和7年度企業ガイドブック作成業務に関する企画提案を募集します,https://www.pref.saga.lg.jp/kiji003115848/index.html,,result_or_answer_page_without_contact,【質問に対する回答】令和7年度企業ガイドブック作成業務に関する企画提案を募集します
26,proposal,2025-09-19,建設関連業務に関する入札結果等公表要領(令和7年10年1日改正),https://www.pref.saga.lg.jp/kiji00325855/index.html,,result_or_answer_page_without_contact,建設関連業務に関する入札結果等公表要領(令和7年10年1日改正)
25,proposal,2025-09-19,佐賀県建設工事条件付一般競争入札実施要領及び取扱基準(令和7年10月1日適用),https://www.pref.saga.lg.jp/kiji00356268/index.html,,no_contact_section_detected,佐賀県建設工事条件付一般競争入札実施要領及び取扱基準(令和7年10月1日適用) / 最終更新日: / 2025年9月19日 / 令和7年4月1日地方自治法施行令改正により、随意契約の金額等が見直されたことに伴い、条件付一般競争入札取扱基準(建設工事)を1部改正しました。なお、佐賀県建設工事条件付一般競争入札実施要領に変更はありません。 / 今回の改正については、令和7年10月1日から適用します。 / 【主な改正内容 令和7(2025)年10月1日】 / ・地方自治法施行令改正
24,proposal,2025-09-19,建設工事の入札及び契約の過程並びに契約の内容に関する事項の公表要領(令和7年10月1日改正),https://www.pref.saga.lg.jp/kiji00325943/index.html,,no_contact_section_detected,建設工事の入札及び契約の過程並びに契約の内容に関する事項の公表要領(令和7年10月1日改正) / 最終更新日: / 2025年9月19日 / 電子入札システムにより競争入札及び随意契約を行った場合は、入札結果を県HPで公表しています。 / なお、紙による競争入札等の場合は各発注機関にて公表しています。 / 【R7.10.1改正】 / 令和7年4月1日地方自治法施行令改正により、随意契約の金額等が見直されたことに伴い、公表対象となる金額を見直しました。 / 今回の改正については
230,press_release,2025-09-17,ANAなどと連携した「ANA2地居住等推進コンソーシアム」が設立されます,https://www.pref.saga.lg.jp/kiji003115849/index.html,,needs_reingest_inline_person,令和7年9月17日 佐賀県地域交流部 さが 創生推進課 移住支援室 副島、浦方 TEL:952-25-7393(内線1437、1394) MAIL:sagasousei@pref.saga.lg.jp ANAなどと連携した「ANA2地居住等推進コンソーシアム」が設立されます。
196,proposal,2025-09-10,自動車産業関連展示会ブース装飾等業務委託プロポーザルの仕様書等に対する質問書への回答について,https://www.pref.saga.lg.jp/kiji003115780/index.html,,no_contact_section_detected,﻿ / 自動車産業関連展示会ブース装飾等業務委託プロポーザルの仕様書等に対する質問書への回答について / 佐賀県 / ヘッダーをスキップ / 本文へジャンプ / Foreign Language / English / 中文(简化字) / 中文(繁體字)
231,press_release,2025-09-09,海洋環境国際シンポジウム みんなの海 国際会議 vol.2 を開催します,https://www.pref.saga.lg.jp/kiji003115699/index.html,,needs_reingest_inline_person,(資料追加 令和7年10月7日) 県民環境部 脱炭素社会推進課 担当者 光枝、井上 内線:1888 直通:952-25-7079 E-mail:
197,proposal,2025-09-08,「産業技術学院PR動画等制作業務」に係るプロポーザルの審査結果をお知らせします,https://www.pref.saga.lg.jp/kiji003115737/index.html,,result_or_answer_page_without_contact,「産業技術学院PR動画等制作業務」に係るプロポーザルの審査結果をお知らせします
